Date,Site ID,Daily Max 8-hour CO Concentration,Units,Daily AQI Value,Daily Obs Count,AQS Parameter Description,County FIPS Code,County,Site Latitude,Site Longitude
09/04/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/05/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/06/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/07/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/08/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/09/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/10/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/11/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/12/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/13/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/14/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/15/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/16/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/17/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/18/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/19/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/20/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/21/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/22/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/23/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/24/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/25/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/26/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/27/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/28/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/29/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
09/30/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/01/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/02/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/03/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/04/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/05/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/06/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/07/2020,490494001,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/08/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/09/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/10/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/11/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/12/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/13/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/14/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/15/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/16/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/17/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/18/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/19/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/20/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/21/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/22/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/23/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/24/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/25/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/26/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/27/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/28/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/29/2020,490494001,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/30/2020,490494001,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.341389,-111.713611
10/31/2020,490494001,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.341389,-111.713611
11/01/2020,490494001,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.341389,-111.713611
11/02/2020,490494001,0.6,ppm,7,24,Carbon monoxide,49,Utah,40.341389,-111.713611
11/03/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
11/04/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
11/05/2020,490494001,0.7,ppm,8,24,Carbon monoxide,49,Utah,40.341389,-111.713611
11/06/2020,490494001,0.7,ppm,8,24,Carbon monoxide,49,Utah,40.341389,-111.713611
11/07/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
11/08/2020,490494001,0.5,ppm,6,24,Carbon monoxide,49,Utah,40.341389,-111.713611
11/09/2020,490494001,0.5,ppm,6,6,Carbon monoxide,49,Utah,40.341389,-111.713611
11/28/2020,490494001,0.1,ppm,1,7,Carbon monoxide,49,Utah,40.341389,-111.713611
11/29/2020,490494001,0.1,ppm,1,24,Carbon monoxide,49,Utah,40.341389,-111.713611
11/30/2020,490494001,0.1,ppm,1,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/01/2020,490494001,0.0,ppm,0,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/02/2020,490494001,0.0,ppm,0,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/03/2020,490494001,0.1,ppm,1,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/04/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/05/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/06/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/07/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/08/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/09/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/10/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/11/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/12/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/13/2020,490494001,0.0,ppm,0,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/14/2020,490494001,0.1,ppm,1,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/15/2020,490494001,0.0,ppm,0,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/16/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/17/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/18/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/19/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/20/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/21/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/22/2020,490494001,0.4,ppm,5,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/23/2020,490494001,0.1,ppm,1,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/24/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/25/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/26/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/27/2020,490494001,0.3,ppm,3,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/28/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/29/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/30/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
12/31/2020,490494001,0.2,ppm,2,24,Carbon monoxide,49,Utah,40.341389,-111.713611
01/01/2020,490571003,0.1,ppm,1,19,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/02/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/03/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/04/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/05/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/06/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/07/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/08/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/09/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/10/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/11/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/12/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/13/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/14/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/15/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/16/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/17/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/18/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/19/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/20/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/21/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/22/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/23/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/24/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/25/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/26/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/27/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/28/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/29/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/30/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
01/31/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/01/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/02/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/03/2020,490571003,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/04/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/05/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/06/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/07/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/08/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/09/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/10/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/11/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/12/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/13/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/14/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/15/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/16/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/17/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/18/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/19/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/20/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/21/2020,490571003,0.5,ppm,6,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/22/2020,490571003,0.6,ppm,7,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/23/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/24/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/25/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/26/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/27/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/28/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
02/29/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/01/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/02/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/03/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/04/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/05/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/06/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/07/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/08/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/09/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/10/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/11/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/12/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/13/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/14/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/15/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/16/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/17/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/18/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/19/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/20/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/21/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/22/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/23/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/24/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/25/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/26/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/27/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/28/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/29/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/30/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
03/31/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/01/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/02/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/03/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/04/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/05/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/06/2020,490571003,0.0,ppm,0,13,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/07/2020,490571003,0.0,ppm,0,10,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/08/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/09/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/10/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/11/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/12/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/13/2020,490571003,0.0,ppm,0,20,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/14/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/15/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/16/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/17/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/18/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/19/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/20/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/21/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/22/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/23/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/24/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/25/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/26/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/27/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/28/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/29/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
04/30/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/01/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/02/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/03/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/04/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/05/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/06/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/07/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/08/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/09/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/10/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/11/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/12/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/13/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/14/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/15/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/16/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/17/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/18/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/19/2020,490571003,0.2,ppm,2,16,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/20/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/21/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/22/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/23/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/24/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/25/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/26/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/27/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/28/2020,490571003,0.3,ppm,3,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/29/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/30/2020,490571003,0.2,ppm,2,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
05/31/2020,490571003,0.0,ppm,0,18,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/01/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/02/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/03/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/04/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/05/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/06/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/07/2020,490571003,0.0,ppm,0,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/08/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/09/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/10/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/11/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/12/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/13/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
06/14/2020,490571003,0.1,ppm,1,24,Carbon monoxide,57,Weber,41.3036139529338,-111.98787086473
